question,answer
Danh sách khách hàng bao gồm những ai?,Danh sách khách hàng bao gồm nhưng không giới hạn ở khách hàng của công ty mà nhân viên đã liên hệ hoặc quen biết trong thời gian làm việc.
"Những loại thông tin nào về chi phí, lợi nhuận, thị trường, bán hàng và đấu thầu được coi là bí mật?","Thông tin về chi phí, lợi nhuận, thị trường, bán hàng và đấu thầu được coi là bí mật."
Danh sách khách hàng hiện tại hoặc tiềm năng và đối tác chiến lược có được coi là thông tin bí mật không?,Danh sách khách hàng hiện tại hoặc tiềm năng và đối tác chiến lược được coi là thông tin bí mật.
Thông tin nào về nhân viên và nhà tư vấn của công ty được coi là bí mật?,"Thông tin về hồ sơ nhân sự, mức lương và phúc lợi của nhân viên, danh sách hoặc thông tin liên quan đến nhân viên và nhà tư vấn của công ty được coi là bí mật."
Nhân viên và tư vấn viên của công ty bao gồm những thông tin gì?,"Nhân viên và tư vấn viên của công ty bao gồm tên, thông tin liên lạc, công việc, mức lương và chuyên môn."
Thông tin và tài liệu liên quan đến những nội dung nào được đề cập trong đoạn văn?,Thông tin và tài liệu liên quan đến bất kỳ thông tin nào được nêu hoặc có thể biết được (từ một nguồn thông tin đơn lẻ hoặc kết hợp với bất kỳ nguồn thông tin khác) từ những nội dung đã đề cập.
"Nếu tôi đã làm việc cho công ty trước khi ký kết thỏa thuận này, liệu tôi có cần phải tiết lộ thông tin riêng tư của công ty mà tôi biết trước đó không?","Nếu bạn đã làm việc cho công ty trước khi ký kết thỏa thuận này, bạn chỉ cần tiết lộ thông tin riêng tư của công ty mà bạn biết sau khi được công ty thuê."
Thông tin nào về công ty mà tôi không cần phải tiết lộ trong thỏa thuận này?,"Bạn không cần phải tiết lộ bất kỳ thông tin riêng tư của công ty mà bạn biết từ trước, ngoại trừ những thông tin được ghi trong **Lịch trình A** đính kèm."
"Nếu tôi không biết gì về thông tin riêng tư của công ty, tôi có cần phải ghi điều này trong **Lịch trình A** không?","Nếu bạn không biết gì về thông tin riêng tư của công ty, ngoại trừ những thông tin bạn đã học được từ công ty sau khi được thuê, bạn không cần phải ghi điều này trong **Lịch trình A**."
Nhân viên có cần giữ bí mật thông tin từ bên thứ ba không?,"Có, nhân viên phải giữ tất cả thông tin từ bên thứ ba trong sự bảo mật nghiêm ngặt."
Nhân viên có được phép sử dụng thông tin từ bên thứ ba cho mục đích cá nhân không?,"Không, nhân viên không được sử dụng thông tin từ bên thứ ba, trừ khi cần thiết để thực hiện công việc cho Công ty theo thỏa thuận của Công ty với bên thứ ba đó."
Nhân viên có thể chia sẻ thông tin từ bên thứ ba với ai?,"Nhân viên chỉ được chia sẻ thông tin từ bên thứ ba với những người cần biết, trong phạm vi công việc của mình và phù hợp với thỏa thuận của Công ty với bên thứ ba."
Những phát minh nào được coi là 'Phát minh được giao'?,"Phát minh được giao bao gồm tất cả các phát minh được tạo ra hoặc chuẩn bị bởi nhân viên trong quá trình làm việc cho công ty, trong giờ làm việc bình thường của công ty, hoặc khi sử dụng bất kỳ thông tin độc quyền hay tài nguyên của công ty."
Phát minh được tạo ra trong quá trình làm việc cho công ty có thuộc sở hữu của công ty không?,"Có, tất cả các phát minh được tạo ra trong quá trình làm việc cho công ty đều được coi là công việc được ủy thác đặc biệt và công việc được tạo ra cho công ty."
Phát minh được tạo ra khi sử dụng tài nguyên của công ty có thuộc sở hữu của công ty không?,"Có, tất cả các phát minh được tạo ra khi sử dụng bất kỳ thông tin độc quyền hay tài nguyên của công ty đều thuộc sở hữu của công ty."
Công ty có quyền sở hữu độc quyền đối với tất cả các phát minh được giao nhiệm vụ hay không?,"Có, công ty sở hữu độc quyền tất cả các phát minh được giao nhiệm vụ và tất cả quyền lợi liên quan."
Nhân viên có cần phải chuyển nhượng quyền sở hữu đối với các phát minh được giao nhiệm vụ cho công ty không?,"Có, nhân viên đồng ý chuyển nhượng toàn bộ quyền, lợi ích và đặc quyền liên quan đến các phát minh được giao nhiệm vụ cho công ty mà không cần thêm bất kỳ khoản bồi thường nào."
Quyền sở hữu của công ty đối với các phát minh được giao nhiệm vụ có áp dụng trên toàn thế giới không?,"Có, quyền sở hữu của công ty áp dụng trên toàn thế giới, bao gồm cả Hoa Kỳ và tất cả các quốc gia, khu vực pháp lý khác."
Nhân viên có cần phải chuyển giao quyền sở hữu đối với tất cả các phát minh được chỉ định không?,"Có, nhân viên phải chuyển giao quyền sở hữu đối với tất cả các phát minh được chỉ định, miễn phí và không bị ràng buộc bởi bất kỳ khoản nợ nào."
Nhân viên có cần ký các văn bản cần thiết để xác nhận việc chuyển giao quyền sở hữu không?,"Có, nhân viên đồng ý ký bất kỳ văn bản nào cần thiết hoặc mong muốn để thực hiện, cho phép, xác nhận hoặc chứng minh việc chuyển giao quyền sở hữu."
Công ty có thể cung cấp bồi thường cho một số phát minh nhất định không?,"Có, công ty có thể tự quyết định cung cấp bồi thường cho một số phát minh nhất định thông qua thỏa thuận viết giữa công ty và nhân viên."
Nhân viên có cần ghi chép chi tiết về quá trình phát triển của các Sáng chế đã giao?,"Có, nhân viên phải duy trì hồ sơ viết đầy đủ và cập nhật về sự phát triển của tất cả các Sáng chế đã giao, và những hồ sơ này cũng thuộc sở hữu độc quyền của Công ty."
Sáng chế đã giao có thuộc sở hữu của Công ty không?,"Có, Sáng chế đã giao thuộc sở hữu độc quyền của Công ty, dù có được cấp bằng sáng chế hay không."
Trong trường hợp nào Công ty sẽ trả tiền cho nhân viên vì Sáng chế đã giao?,"Chỉ trong trường hợp có thỏa thuận cụ thể giữa Công ty và nhân viên quy định việc trả tiền. Trong tất cả các trường hợp khác, không có khoản tiền nào được trả."
"""Sáng chế"" trong văn bản này bao gồm những gì?","Sáng chế bao gồm tất cả ý tưởng, quy trình, sáng chế, tác phẩm của tác giả, công nghệ, thiết kế, công thức, phát hiện, thiết bị, biểu tượng, dấu hiệu, phương pháp (kinh doanh hoặc khác), và tất cả nội dung có thể được bảo hộ bằng bằng sáng chế, bản quyền, bí mật thương mại, nhãn hiệu, hoặc bất kỳ quyền sở hữu trí tuệ khác, cùng với tất cả đơn đăng ký, giấy chứng nhận, cấp phép chính phủ, và quyền liên quan, cũng như tất cả cải tiến, tiếp tục (dạng nào), quyền và yêu cầu liên quan."
"Những quyền nào có thể bảo hộ cho ""sáng chế""?","Sáng chế có thể được bảo hộ bằng bằng sáng chế, bản quyền, bí mật thương mại, nhãn hiệu, hoặc bất kỳ quyền sở hữu trí tuệ khác."
Sáng chế có bao gồm các cải tiến và tiếp tục không?,"Có, sáng chế bao gồm tất cả cải tiến, tiếp tục (dạng nào), quyền và yêu cầu liên quan."
Những phát minh nào thuộc quyền sở hữu của Công ty?,"Công ty có quyền sở hữu đối với tất cả các phát minh, sáng chế, quyền và yêu cầu liên quan do nhân viên tạo ra, tác giả, thực hiện, phát minh, khám phá, nghĩ ra, phát triển hoặc đưa vào thực tế, dù là một mình hay cùng người khác, trừ những mục cụ thể được liệt kê trong **Lịch A** đính kèm."
Quyền sở hữu của Công ty đối với các phát minh có bị ảnh hưởng khi nhân viên nghỉ việc không?,"Quyền, tài sản, lợi ích và đặc quyền của Công ty đối với các phát minh đã được gán quyền không bị ảnh hưởng theo bất kỳ cách nào bởi việc chấm dứt hợp đồng lao động của nhân viên với Công ty, dù vì lý do gì."
Có những mục nào được miễn khỏi quyền sở hữu của Công ty không?,"Có, những mục cụ thể được miễn khỏi quyền sở hữu của Công ty được liệt kê chi tiết trong **Lịch A** đính kèm."
"Nếu tôi đưa một phát minh của mình vào tài sản công ty, công ty có quyền gì đối với phát minh đó?","Công ty được cấp phép không độc quyền, miễn phí bản quyền, không thể thu hồi, vĩnh viễn và toàn cầu để sử dụng, sửa đổi, cấp phép phụ và bán phát minh đó như một phần của tài sản công ty."
Phạm vi của quyền mà công ty nhận được đối với phát minh của tôi là gì?,"Quyền này bao gồm việc sử dụng, sửa đổi, cấp phép phụ và bán phát minh như một phần của tài sản công ty, và được áp dụng trên phạm vi toàn cầu."
Liệu tôi có thể thu hồi quyền đã cấp cho công ty đối với phát minh của mình không?,"Không, quyền này là không thể thu hồi và vĩnh viễn."
Trong trường hợp nào nhân viên cần hỗ trợ công ty?,"Khi bất kỳ Sáng chế được giao nào được công ty cho là có thể đăng ký bằng sáng chế hoặc đăng ký khác, nhân viên cần hỗ trợ công ty."
Nhân viên cần làm gì khi công ty yêu cầu hỗ trợ?,"Nhân viên cần hỗ trợ công ty trong việc xin cấp và duy trì bằng sáng chế hoặc các đăng ký khác, và chuyển nhượng quyền sở hữu đầy đủ cho công ty."
Công ty sẽ chịu trách nhiệm về chi phí nào khi nhân viên hỗ trợ?,Công ty sẽ chịu toàn bộ chi phí liên quan đến việc nhân viên hỗ trợ trong quá trình xin cấp và duy trì bằng sáng chế hoặc các đăng ký khác.
Nhân viên có cần ký tên vào các tài liệu liên quan đến việc xin cấp bằng sáng chế hay không?,"Có, nhân viên cần ký tên vào các tài liệu cần thiết để xin cấp, bảo vệ hoặc thực thi bằng sáng chế hoặc quyền bảo hộ khác liên quan đến bất kỳ Sáng chế Đã giao."
